"StockPrice.Date","StockPrice...j."
"29/5/2013",0.185
"30/5/2013",0.177
"31/5/2013",0.165
"3/6/2013",0.161
"4/6/2013",0.168
"5/6/2013",0.163
"6/6/2013",0.164
"7/6/2013",0.166
"10/6/2013",0.165
"11/6/2013",0.16
"12/6/2013",0.16
"13/6/2013",0.157
"14/6/2013",0.144
"17/6/2013",0.154
"18/6/2013",0.15
"19/6/2013",0.155
"20/6/2013",0.131
"21/6/2013",0.135
"24/6/2013",0.145
"25/6/2013",0.133
"26/6/2013",0.147
"27/6/2013",0.154
"28/6/2013",0.153
"1/7/2013",0.153
"2/7/2013",0.158
"3/7/2013",0.157
"4/7/2013",0.15
"5/7/2013",0.155
"8/7/2013",0.155
"9/7/2013",0.155
"10/7/2013",0.155
"11/7/2013",0.155
"12/7/2013",0.135
"15/7/2013",0.159
"16/7/2013",0.164
"17/7/2013",0.167
"18/7/2013",0.16
"19/7/2013",0.167
"22/7/2013",0.173
"23/7/2013",0.17
"24/7/2013",0.17
"25/7/2013",0.169
"26/7/2013",0.17
"29/7/2013",0.159
"30/7/2013",0.148
"31/7/2013",0.156
"1/8/2013",0.156
"2/8/2013",0.153
"5/8/2013",0.155
"6/8/2013",0.15
"7/8/2013",0.156
"8/8/2013",0.16
"9/8/2013",0.151
"12/8/2013",0.15
"13/8/2013",0.153
"14/8/2013",0.153
"15/8/2013",0.146
"16/8/2013",0.142
"19/8/2013",0.138
"20/8/2013",0.128
"21/8/2013",0.12
"22/8/2013",0.122
"23/8/2013",0.122
"26/8/2013",0.121
"27/8/2013",0.12
"28/8/2013",0.119
"29/8/2013",0.129
"30/8/2013",0.138
"2/9/2013",0.146
"3/9/2013",0.14
"4/9/2013",0.13
"5/9/2013",0.142
"6/9/2013",0.141
"9/9/2013",0.142
"10/9/2013",0.143
"11/9/2013",0.135
"12/9/2013",0.136
"13/9/2013",0.134
"16/9/2013",0.134
"17/9/2013",0.124
"18/9/2013",0.124
"19/9/2013",0.123
"20/9/2013",0.123
"23/9/2013",0.113
"24/9/2013",0.117
"25/9/2013",0.113
"26/9/2013",0.118
"27/9/2013",0.122
"30/9/2013",0.128
"1/10/2013",0.128
"2/10/2013",0.128
"3/10/2013",0.127
"4/10/2013",0.118
"7/10/2013",0.111
"8/10/2013",0.113
"9/10/2013",0.111
"10/10/2013",0.11
"11/10/2013",0.112
"14/10/2013",0.112
"15/10/2013",0.11
"16/10/2013",0.106
"17/10/2013",0.103
"18/10/2013",0.109
"21/10/2013",0.108
"22/10/2013",0.107
"23/10/2013",0.105
"24/10/2013",0.105
"25/10/2013",0.105
"28/10/2013",0.1
"29/10/2013",0.1
"30/10/2013",0.107
"31/10/2013",0.107
"1/11/2013",0.11
"4/11/2013",0.115
"5/11/2013",0.116
"6/11/2013",0.115
"7/11/2013",0.11
"8/11/2013",0.108
"11/11/2013",0.107
"12/11/2013",0.112
"13/11/2013",0.11
"14/11/2013",0.112
"15/11/2013",0.118
"18/11/2013",0.115
"19/11/2013",0.113
"20/11/2013",0.113
"21/11/2013",0.121
"22/11/2013",0.143
"25/11/2013",0.13
"26/11/2013",0.137
"27/11/2013",0.135
"28/11/2013",0.128
"29/11/2013",0.124
"2/12/2013",0.122
"3/12/2013",0.12
"4/12/2013",0.135
"5/12/2013",0.136
"6/12/2013",0.136
"9/12/2013",0.133
"10/12/2013",0.128
"11/12/2013",0.129
"12/12/2013",0.128
"13/12/2013",0.128
"16/12/2013",0.125
"17/12/2013",0.13
"18/12/2013",0.13
"19/12/2013",0.125
"20/12/2013",0.129
"23/12/2013",0.126
"24/12/2013",0.127
"25/12/2013",0.127
"26/12/2013",0.127
"27/12/2013",0.122
"30/12/2013",0.131
"31/12/2013",0.126
"1/1/2014",0.126
"2/1/2014",0.13
"3/1/2014",0.126
"6/1/2014",0.126
"7/1/2014",0.125
"8/1/2014",0.121
"9/1/2014",0.118
"10/1/2014",0.13
"13/1/2014",0.137
"14/1/2014",0.135
"15/1/2014",0.13
"16/1/2014",0.128
"17/1/2014",0.128
"20/1/2014",0.128
"21/1/2014",0.13
"22/1/2014",0.132
"23/1/2014",0.13
"24/1/2014",0.126
"27/1/2014",0.131
"28/1/2014",0.131
"29/1/2014",0.133
"30/1/2014",0.135
"31/1/2014",0.135
"3/2/2014",0.135
"4/2/2014",0.129
"5/2/2014",0.126
"6/2/2014",0.126
"7/2/2014",0.12
"10/2/2014",0.12
"11/2/2014",0.125
"12/2/2014",0.121
"13/2/2014",0.123
"14/2/2014",0.122
"17/2/2014",0.122
"18/2/2014",0.122
"19/2/2014",0.118
"20/2/2014",0.13
"21/2/2014",0.134
"24/2/2014",0.132
"25/2/2014",0.144
"26/2/2014",0.144
"27/2/2014",0.158
"28/2/2014",0.151
"3/3/2014",0.152
"4/3/2014",0.153
"5/3/2014",0.15
"6/3/2014",0.149
"7/3/2014",0.15
"10/3/2014",0.15
"11/3/2014",0.15
"12/3/2014",0.145
"13/3/2014",0.149
"14/3/2014",0.148
"17/3/2014",0.146
"18/3/2014",0.145
"19/3/2014",0.144
"20/3/2014",0.145
"21/3/2014",0.146
"24/3/2014",0.148
"25/3/2014",0.147
"26/3/2014",0.15
"27/3/2014",0.147
"28/3/2014",0.15
"31/3/2014",0.155
"1/4/2014",0.155
"2/4/2014",0.155
"3/4/2014",0.16
"4/4/2014",0.172
"7/4/2014",0.165
"8/4/2014",0.164
"9/4/2014",0.164
"10/4/2014",0.169
"11/4/2014",0.172
"14/4/2014",0.173
"15/4/2014",0.173
"16/4/2014",0.164
"17/4/2014",0.164
"18/4/2014",0.164
"21/4/2014",0.164
"22/4/2014",0.167
"23/4/2014",0.168
"24/4/2014",0.16
"25/4/2014",0.162
"28/4/2014",0.15
"29/4/2014",0.153
"30/4/2014",0.153
"1/5/2014",0.153
"2/5/2014",0.153
"5/5/2014",0.16
"6/5/2014",0.16
"7/5/2014",0.164
"8/5/2014",0.155
"9/5/2014",0.137
"12/5/2014",0.136
"13/5/2014",0.135
"14/5/2014",0.142
"15/5/2014",0.139
"16/5/2014",0.145
"19/5/2014",0.139
"20/5/2014",0.132
"21/5/2014",0.139
"22/5/2014",0.137
"23/5/2014",0.137
"26/5/2014",0.14
"27/5/2014",0.142
"28/5/2014",0.14
"29/5/2014",0.139
"30/5/2014",0.14
"2/6/2014",0.14
"3/6/2014",0.13
"4/6/2014",0.13
"5/6/2014",0.13
"6/6/2014",0.126
"9/6/2014",0.12
"10/6/2014",0.12
"11/6/2014",0.126
"12/6/2014",0.13
"13/6/2014",0.13
"16/6/2014",0.13
"17/6/2014",0.13
"18/6/2014",0.135
"19/6/2014",0.136
"20/6/2014",0.136
"23/6/2014",0.139
"24/6/2014",0.125
"25/6/2014",0.12
"26/6/2014",0.123
"27/6/2014",0.126
"30/6/2014",0.121
"1/7/2014",0.121
"2/7/2014",0.127
"3/7/2014",0.13
"4/7/2014",0.125
"7/7/2014",0.123
"8/7/2014",0.127
"9/7/2014",0.127
"10/7/2014",0.123
"11/7/2014",0.121
"14/7/2014",0.125
"15/7/2014",0.128
"16/7/2014",0.125
"17/7/2014",0.124
"18/7/2014",0.122
"21/7/2014",0.122
"22/7/2014",0.128
"23/7/2014",0.123
"24/7/2014",0.126
"25/7/2014",0.122
"28/7/2014",0.123
"29/7/2014",0.125
"30/7/2014",0.125
"31/7/2014",0.125
"1/8/2014",0.121
"4/8/2014",0.126
"5/8/2014",0.123
"6/8/2014",0.125
"7/8/2014",0.125
"8/8/2014",0.127
"11/8/2014",0.126
"12/8/2014",0.126
"13/8/2014",0.125
"14/8/2014",0.125
"15/8/2014",0.124
"18/8/2014",0.123
"19/8/2014",0.125
"20/8/2014",0.125
"21/8/2014",0.125
"22/8/2014",0.131
"25/8/2014",0.138
"26/8/2014",0.142
"27/8/2014",0.151
"28/8/2014",0.153
"29/8/2014",0.158
"1/9/2014",0.165
"2/9/2014",0.177
"3/9/2014",0.18
"4/9/2014",0.184
"5/9/2014",0.18
"8/9/2014",0.171
"9/9/2014",0.171
"10/9/2014",0.163
"11/9/2014",0.17
"12/9/2014",0.191
"15/9/2014",0.215
"16/9/2014",0.235
"17/9/2014",0.235
"18/9/2014",0.285
"19/9/2014",0.265
"22/9/2014",0.275
"23/9/2014",0.295
"24/9/2014",0.28
"25/9/2014",0.25
"26/9/2014",0.247
"29/9/2014",0.226
"30/9/2014",0.217
"1/10/2014",0.217
"2/10/2014",0.217
"3/10/2014",0.207
"6/10/2014",0.23
"7/10/2014",0.27
"8/10/2014",0.35
"9/10/2014",0.335
"10/10/2014",0.335
"13/10/2014",0.29
"14/10/2014",0.3
"15/10/2014",0.3
"16/10/2014",0.295
"17/10/2014",0.295
"20/10/2014",0.285
"21/10/2014",0.27
"22/10/2014",0.28
"23/10/2014",0.265
"24/10/2014",0.28
"27/10/2014",0.275
"28/10/2014",0.275
"29/10/2014",0.26
"30/10/2014",0.26
"31/10/2014",0.25
"3/11/2014",0.26
"4/11/2014",0.255
"5/11/2014",0.227
"6/11/2014",0.22
"7/11/2014",0.227
"10/11/2014",0.235
"11/11/2014",0.224
"12/11/2014",0.206
"13/11/2014",0.24
"14/11/2014",0.22
"17/11/2014",0.221
"18/11/2014",0.248
"19/11/2014",0.23
"20/11/2014",0.217
"21/11/2014",0.217
"24/11/2014",0.206
"25/11/2014",0.19
"26/11/2014",0.184
"27/11/2014",0.175
"28/11/2014",0.189
"1/12/2014",0.19
"2/12/2014",0.181
"3/12/2014",0.176
"4/12/2014",0.166
"5/12/2014",0.163
"8/12/2014",0.18
"9/12/2014",0.18
"10/12/2014",0.198
"11/12/2014",0.219
"12/12/2014",0.222
"15/12/2014",0.218
"16/12/2014",0.211
"17/12/2014",0.19
"18/12/2014",0.2
"19/12/2014",0.21
"22/12/2014",0.208
"23/12/2014",0.208
"24/12/2014",0.208
"25/12/2014",0.208
"26/12/2014",0.208
"29/12/2014",0.205
"30/12/2014",0.2
"31/12/2014",0.218
"1/1/2015",0.218
"2/1/2015",0.216
"5/1/2015",0.215
"6/1/2015",0.215
"7/1/2015",0.209
"8/1/2015",0.21
"9/1/2015",0.19
"12/1/2015",0.183
"13/1/2015",0.183
"14/1/2015",0.184
"15/1/2015",0.186
"16/1/2015",0.186
"19/1/2015",0.186
"20/1/2015",0.2
"21/1/2015",0.2
"22/1/2015",0.206
"23/1/2015",0.209
"26/1/2015",0.199
"27/1/2015",0.2
"28/1/2015",0.199
"29/1/2015",0.187
"30/1/2015",0.19
"2/2/2015",0.193
"3/2/2015",0.193
"4/2/2015",0.19
"5/2/2015",0.19
"6/2/2015",0.183
"9/2/2015",0.183
"10/2/2015",0.175
"11/2/2015",0.175
"12/2/2015",0.175
"13/2/2015",0.177
"16/2/2015",0.177
"17/2/2015",0.177
"18/2/2015",0.177
"19/2/2015",0.177
"20/2/2015",0.177
"23/2/2015",0.172
"24/2/2015",0.185
"25/2/2015",0.19
"26/2/2015",0.212
"27/2/2015",0.214
"2/3/2015",0.193
"3/3/2015",0.199
"4/3/2015",0.198
"5/3/2015",0.198
"6/3/2015",0.19
"9/3/2015",0.18
"10/3/2015",0.178
"11/3/2015",0.176
"12/3/2015",0.18
"13/3/2015",0.18
"16/3/2015",0.185
"17/3/2015",0.18
"18/3/2015",0.172
"19/3/2015",0.166
"20/3/2015",0.175
"23/3/2015",0.175
"24/3/2015",0.175
"25/3/2015",0.173
"26/3/2015",0.167
"27/3/2015",0.168
"30/3/2015",0.163
"31/3/2015",0.166
"1/4/2015",0.17
"2/4/2015",0.17
"3/4/2015",0.17
"6/4/2015",0.17
"7/4/2015",0.17
"8/4/2015",0.174
"9/4/2015",0.185
"10/4/2015",0.205
"13/4/2015",0.24
"14/4/2015",0.25
"15/4/2015",0.239
"16/4/2015",0.249
"17/4/2015",0.28
"20/4/2015",0.28
"21/4/2015",0.295
"22/4/2015",0.32
"23/4/2015",0.33
"24/4/2015",0.29
"27/4/2015",0.295
"28/4/2015",0.29
"29/4/2015",0.33
"30/4/2015",0.34
"1/5/2015",0.34
"4/5/2015",0.28
"5/5/2015",0.295
"6/5/2015",0.295
"7/5/2015",0.3
"8/5/2015",0.315
"11/5/2015",0.3
"12/5/2015",0.295
"13/5/2015",0.3
"14/5/2015",0.285
"15/5/2015",0.29
