"StockPrice.Date","StockPrice...j."
"9/12/2013",1.658
"10/12/2013",1.639
"11/12/2013",1.565
"12/12/2013",1.583
"13/12/2013",1.67
"16/12/2013",1.633
"17/12/2013",1.602
"18/12/2013",1.602
"19/12/2013",1.583
"20/12/2013",1.577
"23/12/2013",1.59
"24/12/2013",1.596
"25/12/2013",1.596
"26/12/2013",1.596
"27/12/2013",1.621
"30/12/2013",1.689
"31/12/2013",1.664
"1/1/2014",1.664
"2/1/2014",1.639
"3/1/2014",1.602
"6/1/2014",1.645
"7/1/2014",1.602
"8/1/2014",1.627
"9/1/2014",1.639
"10/1/2014",1.627
"13/1/2014",1.614
"14/1/2014",1.608
"15/1/2014",1.621
"16/1/2014",1.658
"17/1/2014",1.726
"20/1/2014",1.751
"21/1/2014",1.714
"22/1/2014",1.695
"23/1/2014",1.708
"24/1/2014",1.664
"27/1/2014",1.621
"28/1/2014",1.621
"29/1/2014",1.633
"30/1/2014",1.652
"31/1/2014",1.652
"3/2/2014",1.652
"4/2/2014",1.596
"5/2/2014",1.577
"6/2/2014",1.583
"7/2/2014",1.639
"10/2/2014",1.645
"11/2/2014",1.664
"12/2/2014",1.652
"13/2/2014",1.664
"14/2/2014",1.67
"17/2/2014",1.708
"18/2/2014",1.676
"19/2/2014",1.664
"20/2/2014",1.633
"21/2/2014",1.633
"24/2/2014",1.627
"25/2/2014",1.596
"26/2/2014",1.602
"27/2/2014",1.621
"28/2/2014",1.614
"3/3/2014",1.59
"4/3/2014",1.633
"5/3/2014",1.608
"6/3/2014",1.59
"7/3/2014",1.596
"10/3/2014",1.54
"11/3/2014",1.534
"12/3/2014",1.49
"13/3/2014",1.49
"14/3/2014",1.453
"17/3/2014",1.484
"18/3/2014",1.459
"19/3/2014",1.515
"20/3/2014",1.453
"21/3/2014",1.434
"24/3/2014",1.472
"25/3/2014",1.447
"26/3/2014",1.285
"27/3/2014",1.242
"28/3/2014",1.323
"31/3/2014",1.26
"1/4/2014",1.254
"2/4/2014",1.254
"3/4/2014",1.26
"4/4/2014",1.26
"7/4/2014",1.267
"8/4/2014",1.285
"9/4/2014",1.31
"10/4/2014",1.316
"11/4/2014",1.347
"14/4/2014",1.409
"15/4/2014",1.372
"16/4/2014",1.341
"17/4/2014",1.341
"18/4/2014",1.341
"21/4/2014",1.341
"22/4/2014",1.36
"23/4/2014",1.347
"24/4/2014",1.347
"25/4/2014",1.323
"28/4/2014",1.329
"29/4/2014",1.329
"30/4/2014",1.229
"1/5/2014",1.229
"2/5/2014",1.248
"5/5/2014",1.254
"6/5/2014",1.254
"7/5/2014",1.248
"8/5/2014",1.217
"9/5/2014",1.205
"12/5/2014",1.254
"13/5/2014",1.335
"14/5/2014",1.316
"15/5/2014",1.316
"16/5/2014",1.298
"19/5/2014",1.298
"20/5/2014",1.31
"21/5/2014",1.304
"22/5/2014",1.329
"23/5/2014",1.366
"26/5/2014",1.341
"27/5/2014",1.341
"28/5/2014",1.354
"29/5/2014",1.341
"30/5/2014",1.341
"2/6/2014",1.341
"3/6/2014",1.347
"4/6/2014",1.323
"5/6/2014",1.335
"6/6/2014",1.335
"9/6/2014",1.372
"10/6/2014",1.391
"11/6/2014",1.391
"12/6/2014",1.391
"13/6/2014",1.509
"16/6/2014",1.521
"17/6/2014",1.49
"18/6/2014",1.534
"19/6/2014",1.515
"20/6/2014",1.509
"23/6/2014",1.496
"24/6/2014",1.515
"25/6/2014",1.49
"26/6/2014",1.496
"27/6/2014",1.496
"30/6/2014",1.534
"1/7/2014",1.534
"2/7/2014",1.596
"3/7/2014",1.614
"4/7/2014",1.596
"7/7/2014",1.602
"8/7/2014",1.602
"9/7/2014",1.583
"10/7/2014",1.559
"11/7/2014",1.49
"14/7/2014",1.509
"15/7/2014",1.546
"16/7/2014",1.509
"17/7/2014",1.49
"18/7/2014",1.503
"21/7/2014",1.49
"22/7/2014",1.496
"23/7/2014",1.49
"24/7/2014",1.484
"25/7/2014",1.49
"28/7/2014",1.453
"29/7/2014",1.459
"30/7/2014",1.478
"31/7/2014",1.565
"1/8/2014",1.565
"4/8/2014",1.565
"5/8/2014",1.546
"6/8/2014",1.546
"7/8/2014",1.552
"8/8/2014",1.658
"11/8/2014",1.639
"12/8/2014",1.627
"13/8/2014",1.652
"14/8/2014",1.67
"15/8/2014",1.664
"18/8/2014",1.67
"19/8/2014",1.701
"20/8/2014",1.695
"21/8/2014",1.701
"22/8/2014",1.9
"25/8/2014",2.161
"26/8/2014",2.105
"27/8/2014",2.136
"28/8/2014",2.061
"29/8/2014",2.093
"1/9/2014",2.161
"2/9/2014",2.341
"3/9/2014",2.304
"4/9/2014",2.285
"5/9/2014",2.179
"8/9/2014",2.322
"9/9/2014",2.322
"10/9/2014",2.316
"11/9/2014",2.304
"12/9/2014",2.316
"15/9/2014",2.291
"16/9/2014",2.198
"17/9/2014",2.248
"18/9/2014",2.254
"19/9/2014",2.304
"22/9/2014",2.161
"23/9/2014",2.167
"24/9/2014",2.266
"25/9/2014",2.192
"26/9/2014",2.198
"29/9/2014",2.061
"30/9/2014",2.179
"1/10/2014",2.179
"2/10/2014",2.179
"3/10/2014",2.111
"6/10/2014",2.204
"7/10/2014",2.273
"8/10/2014",2.273
"9/10/2014",2.273
"10/10/2014",2.322
"13/10/2014",2.268
"14/10/2014",2.261
"15/10/2014",2.418
"16/10/2014",2.356
"17/10/2014",2.35
"20/10/2014",2.336
"21/10/2014",2.356
"22/10/2014",2.377
"23/10/2014",2.336
"24/10/2014",2.35
"27/10/2014",2.295
"28/10/2014",2.322
"29/10/2014",2.384
"30/10/2014",2.37
"31/10/2014",2.432
"3/11/2014",2.541
"4/11/2014",2.548
"5/11/2014",2.534
"6/11/2014",2.554
"7/11/2014",2.527
"10/11/2014",2.5
