"StockPrice.Date","StockPrice...j."
"20/1/2014",1.327
"21/1/2014",1.302
"22/1/2014",1.351
"23/1/2014",1.351
"24/1/2014",1.351
"27/1/2014",1.302
"28/1/2014",1.302
"29/1/2014",1.327
"30/1/2014",1.327
"31/1/2014",1.327
"3/2/2014",1.327
"4/2/2014",1.327
"5/2/2014",1.302
"6/2/2014",1.302
"7/2/2014",1.327
"10/2/2014",1.425
"11/2/2014",1.425
"12/2/2014",1.376
"13/2/2014",1.4
"14/2/2014",1.376
"17/2/2014",1.376
"18/2/2014",1.376
"19/2/2014",1.449
"20/2/2014",1.4
"21/2/2014",1.449
"24/2/2014",1.4
"25/2/2014",1.4
"26/2/2014",1.4
"27/2/2014",1.4
"28/2/2014",1.4
"3/3/2014",1.4
"4/3/2014",1.351
"5/3/2014",1.376
"6/3/2014",1.376
"7/3/2014",1.376
"10/3/2014",1.376
"11/3/2014",1.351
"12/3/2014",1.302
"13/3/2014",1.376
"14/3/2014",1.376
"17/3/2014",1.548
"18/3/2014",1.548
"19/3/2014",1.449
"20/3/2014",1.4
"21/3/2014",1.4
"24/3/2014",1.4
"25/3/2014",1.302
"26/3/2014",1.327
"27/3/2014",1.277
"28/3/2014",1.376
"31/3/2014",1.164
"1/4/2014",1.105
"2/4/2014",1.061
"3/4/2014",1.066
"4/4/2014",1.13
"7/4/2014",1.081
"8/4/2014",1.056
"9/4/2014",1.101
"10/4/2014",1.101
"11/4/2014",1.101
"14/4/2014",1.115
"15/4/2014",1.071
"16/4/2014",1.076
"17/4/2014",1.056
"18/4/2014",1.056
"21/4/2014",1.056
"22/4/2014",1.051
"23/4/2014",1.037
"24/4/2014",1.085
"25/4/2014",1.095
"28/4/2014",1.06
"29/4/2014",1.07
"30/4/2014",1.07
"1/5/2014",1.07
"2/5/2014",1.05
"5/5/2014",1.04
"6/5/2014",1.04
"7/5/2014",1.055
"8/5/2014",1.05
"9/5/2014",1.035
"12/5/2014",1.055
"13/5/2014",1.045
"14/5/2014",1.02
"15/5/2014",1.03
"16/5/2014",1.03
"19/5/2014",1.01
"20/5/2014",1.04
"21/5/2014",1.02
"22/5/2014",1.02
"23/5/2014",1.02
"26/5/2014",1.08
"27/5/2014",1.08
"28/5/2014",1.04
"29/5/2014",1
"30/5/2014",0.96
"2/6/2014",0.96
"3/6/2014",0.9
"4/6/2014",0.86
"5/6/2014",0.86
"6/6/2014",0.85
"9/6/2014",0.88
"10/6/2014",0.99
"11/6/2014",0.97
"12/6/2014",1
"13/6/2014",0.97
"16/6/2014",0.97
"17/6/2014",0.96
"18/6/2014",0.94
"19/6/2014",0.98
"20/6/2014",0.94
"23/6/2014",0.95
"24/6/2014",0.95
"25/6/2014",0.94
"26/6/2014",0.97
"27/6/2014",0.99
"30/6/2014",0.97
"1/7/2014",0.97
"2/7/2014",0.97
"3/7/2014",1.01
"4/7/2014",1.04
"7/7/2014",0.99
"8/7/2014",1.03
"9/7/2014",1.05
"10/7/2014",1.09
"11/7/2014",1.11
"14/7/2014",1.16
"15/7/2014",1.23
"16/7/2014",1.23
"17/7/2014",1.23
"18/7/2014",1.23
"21/7/2014",1.23
"22/7/2014",1.23
"23/7/2014",1.12
"24/7/2014",1.09
"25/7/2014",1.1
"28/7/2014",1.16
"29/7/2014",1.1
"30/7/2014",1.13
"31/7/2014",1.13
"1/8/2014",1.1
"4/8/2014",1.09
"5/8/2014",1.06
"6/8/2014",1.07
"7/8/2014",1.06
"8/8/2014",1.03
"11/8/2014",1.04
"12/8/2014",1.03
"13/8/2014",1.01
"14/8/2014",1.03
"15/8/2014",1.02
"18/8/2014",1.03
"19/8/2014",1.02
"20/8/2014",1
"21/8/2014",1
"22/8/2014",1.02
"25/8/2014",1.04
"26/8/2014",1.02
"27/8/2014",1
"28/8/2014",1
"29/8/2014",0.98
"1/9/2014",1.03
"2/9/2014",1.04
"3/9/2014",1.05
"4/9/2014",1.05
"5/9/2014",0.97
"8/9/2014",0.97
"9/9/2014",0.97
"10/9/2014",0.95
"11/9/2014",0.97
"12/9/2014",0.93
"15/9/2014",0.92
"16/9/2014",0.96
"17/9/2014",0.97
"18/9/2014",0.95
"19/9/2014",0.96
"22/9/2014",0.96
"23/9/2014",0.96
"24/9/2014",0.96
"25/9/2014",0.95
"26/9/2014",0.95
"29/9/2014",0.88
"30/9/2014",0.89
"1/10/2014",0.89
"2/10/2014",0.89
"3/10/2014",0.93
"6/10/2014",0.93
"7/10/2014",0.92
"8/10/2014",0.98
"9/10/2014",0.91
"10/10/2014",0.91
"13/10/2014",0.92
"14/10/2014",0.9
"15/10/2014",0.96
"16/10/2014",0.9
"17/10/2014",0.9
"20/10/2014",0.92
"21/10/2014",0.89
"22/10/2014",0.9
"23/10/2014",0.91
"24/10/2014",0.91
"27/10/2014",0.94
"28/10/2014",0.94
"29/10/2014",0.94
"30/10/2014",0.94
"31/10/2014",0.97
"3/11/2014",0.89
"4/11/2014",0.92
"5/11/2014",0.92
"6/11/2014",0.91
"7/11/2014",0.91
"10/11/2014",0.91
"11/11/2014",0.86
"12/11/2014",0.91
"13/11/2014",0.85
"14/11/2014",0.88
"17/11/2014",0.84
"18/11/2014",0.88
"19/11/2014",0.85
"20/11/2014",0.86
"21/11/2014",0.83
"24/11/2014",0.85
"25/11/2014",0.86
"26/11/2014",0.86
"27/11/2014",0.85
"28/11/2014",0.86
"1/12/2014",0.85
"2/12/2014",0.82
"3/12/2014",0.82
"4/12/2014",0.81
"5/12/2014",0.78
"8/12/2014",0.8
"9/12/2014",0.72
"10/12/2014",0.78
"11/12/2014",0.77
"12/12/2014",0.77
"15/12/2014",0.69
"16/12/2014",0.65
"17/12/2014",0.67
"18/12/2014",0.72
"19/12/2014",0.71
"22/12/2014",0.71
"23/12/2014",0.69
"24/12/2014",0.71
"25/12/2014",0.71
"26/12/2014",0.71
"29/12/2014",0.75
"30/12/2014",0.78
"31/12/2014",0.78
"1/1/2015",0.78
"2/1/2015",0.76
"5/1/2015",0.89
"6/1/2015",0.84
"7/1/2015",0.79
"8/1/2015",0.88
"9/1/2015",0.87
"12/1/2015",0.9
"13/1/2015",0.9
"14/1/2015",0.86
"15/1/2015",0.86
"16/1/2015",0.78
"19/1/2015",0.74
"20/1/2015",0.74
"21/1/2015",0.74
"22/1/2015",0.8
"23/1/2015",0.78
"26/1/2015",0.78
"27/1/2015",0.78
"28/1/2015",0.85
"29/1/2015",0.84
"30/1/2015",0.84
"2/2/2015",0.83
"3/2/2015",0.8
"4/2/2015",0.82
"5/2/2015",0.8
"6/2/2015",0.8
"9/2/2015",0.81
"10/2/2015",0.83
"11/2/2015",0.82
"12/2/2015",0.82
"13/2/2015",0.89
"16/2/2015",0.92
"17/2/2015",1
"18/2/2015",1.03
"19/2/2015",1.03
"20/2/2015",1.03
"23/2/2015",1.07
"24/2/2015",1.15
"25/2/2015",1.09
"26/2/2015",1
"27/2/2015",1
"2/3/2015",1.04
"3/3/2015",1.03
"4/3/2015",1.03
"5/3/2015",0.98
"6/3/2015",0.98
"9/3/2015",0.96
"10/3/2015",0.87
"11/3/2015",0.87
"12/3/2015",0.86
"13/3/2015",0.86
"16/3/2015",0.86
"17/3/2015",0.8
"18/3/2015",0.82
"19/3/2015",0.82
"20/3/2015",0.79
"23/3/2015",0.84
"24/3/2015",0.84
"25/3/2015",0.8
"26/3/2015",0.84
"27/3/2015",0.82
"30/3/2015",0.81
"31/3/2015",0.79
"1/4/2015",0.79
"2/4/2015",0.77
"3/4/2015",0.77
"6/4/2015",0.77
"7/4/2015",0.77
"8/4/2015",0.78
"9/4/2015",0.77
"10/4/2015",0.77
"13/4/2015",0.81
"14/4/2015",0.78
"15/4/2015",0.8
"16/4/2015",0.8
"17/4/2015",0.81
"20/4/2015",0.77
"21/4/2015",0.77
"22/4/2015",0.75
"23/4/2015",0.79
"24/4/2015",0.82
"27/4/2015",0.83
"28/4/2015",0.82
"29/4/2015",0.83
"30/4/2015",0.86
"1/5/2015",0.86
"4/5/2015",0.96
"5/5/2015",0.95
"6/5/2015",0.91
"7/5/2015",0.87
"8/5/2015",0.91
"11/5/2015",0.89
"12/5/2015",0.86
"13/5/2015",0.87
"14/5/2015",0.87
"15/5/2015",0.89
"18/5/2015",0.93
"19/5/2015",0.9
"20/5/2015",0.93
"21/5/2015",0.96
"22/5/2015",1.31
"25/5/2015",1.31
"26/5/2015",1.31
"27/5/2015",1.31
"28/5/2015",1.31
"29/5/2015",1.31
"1/6/2015",1.31
"2/6/2015",1.31
"3/6/2015",1.31
"4/6/2015",1.31
"5/6/2015",1.31
"8/6/2015",1.31
"9/6/2015",1.31
"10/6/2015",1.31
"11/6/2015",1.31
"12/6/2015",1.31
"15/6/2015",1.31
