Date,8256 HK Equity,,8106 HK Equity,,1155 HK Equity,,524 HK Equity,,1202 HK Equity,,1085 HK Equity,,471 HK Equity,,138 HK Equity,,8005 HK Equity,,8227 HK Equity,,8167 HK Equity,,2342 HK Equity,,877 HK Equity,,989 HK Equity,,1883 HK Equity,,215 HK Equity,,552 HK Equity,,8 HK Equity,,763 HK Equity,,762 HK Equity,,728 HK Equity,,941 HK Equity
3/2/2016,0.11,,0.58,,0.495,,0.49,,1.16,,1.87,,0.64,,0.91,,2.06,,0.435,,0.425,,0.959,,1.87,,0.85,,2.68,,2.4,,2.902,,4.7,,13.36,,8.39,,3.61,,85.75
4/2/2016,0.11,,0.62,,0.49,,0.495,,1.16,,1.9,,0.63,,0.91,,2.03,,0.4,,0.445,,0.95,,1.95,,0.89,,2.58,,2.42,,2.952,,4.75,,13.3,,8.56,,3.68,,85.65
5/2/2016,0.112,,0.67,,0.49,,0.53,,1.2,,1.91,,0.63,,0.91,,2.03,,0.4,,0.47,,0.95,,1.98,,0.88,,2.69,,2.45,,2.932,,4.72,,13.34,,8.55,,3.68,,84.6
8/2/2016,0.112,,0.67,,0.49,,0.53,,1.2,,1.91,,0.63,,0.91,,2.03,,0.4,,0.47,,0.95,,1.98,,0.88,,2.69,,2.45,,2.932,,4.72,,13.34,,8.55,,3.68,,84.6
9/2/2016,0.112,,0.67,,0.49,,0.53,,1.2,,1.91,,0.63,,0.91,,2.03,,0.4,,0.47,,0.95,,1.98,,0.88,,2.69,,2.45,,2.932,,4.72,,13.34,,8.55,,3.68,,84.6
10/2/2016,0.112,,0.67,,0.49,,0.53,,1.2,,1.91,,0.63,,0.91,,2.03,,0.4,,0.47,,0.95,,1.98,,0.88,,2.69,,2.45,,2.932,,4.72,,13.34,,8.55,,3.68,,84.6
11/2/2016,0.106,,0.64,,0.49,,0.51,,1.2,,1.89,,0.58,,0.88,,2,,0.405,,0.405,,0.909,,1.97,,0.87,,2.61,,2.34,,2.882,,4.77,,12.72,,8.3,,3.57,,82
12/2/2016,0.111,,0.64,,0.5,,0.52,,1.08,,1.89,,0.58,,0.86,,1.91,,0.42,,0.325,,0.876,,1.94,,0.85,,2.59,,2.42,,2.783,,4.7,,12.32,,8.06,,3.6,,82.2
15/2/2016,0.112,,0.66,,0.5,,0.5,,1.19,,1.86,,0.61,,0.87,,1.97,,0.4,,0.325,,0.926,,1.94,,0.83,,2.67,,2.47,,2.892,,4.69,,12.94,,8.35,,3.8,,83.1
16/2/2016,0.11,,0.6,,0.5,,0.51,,1.22,,1.88,,0.61,,0.87,,2.13,,0.4,,0.34,,0.975,,1.97,,0.82,,2.62,,2.48,,2.942,,4.67,,13.36,,8.42,,3.77,,83.5
17/2/2016,0.113,,0.6,,0.5,,0.56,,1.24,,1.78,,0.6,,0.87,,2.13,,0.41,,0.32,,0.975,,1.93,,0.82,,2.57,,2.51,,2.982,,4.68,,13.28,,8.45,,3.69,,83
18/2/2016,0.113,,0.66,,0.52,,0.6,,1.24,,1.72,,0.61,,0.91,,2.16,,0.4,,0.31,,1,,1.95,,0.77,,2.63,,2.56,,2.992,,4.68,,13.94,,8.69,,3.79,,84.45
19/2/2016,0.113,,0.64,,0.52,,0.6,,1.23,,1.81,,0.61,,0.94,,2.15,,0.4,,0.31,,1.091,,1.97,,0.8,,2.61,,2.56,,3.052,,4.74,,13.86,,8.75,,3.79,,84.35
22/2/2016,0.111,,0.6,,0.53,,0.6,,1.23,,1.84,,0.64,,0.99,,2.29,,0.4,,0.31,,1.091,,2.06,,0.79,,2.7,,2.57,,3.142,,4.78,,13.66,,9.02,,3.74,,84.95
23/2/2016,0.102,,0.6,,0.53,,0.58,,1.23,,1.8,,0.63,,0.97,,2.35,,0.4,,0.31,,1.066,,2.04,,0.79,,2.77,,2.55,,3.082,,4.82,,13.28,,9.04,,3.75,,84.7
24/2/2016,0.106,,0.6,,0.52,,0.56,,1.25,,1.84,,0.63,,0.95,,2.36,,0.4,,0.31,,1.066,,2.01,,0.79,,2.81,,2.55,,3.112,,4.9,,13.16,,8.92,,3.79,,84.1
25/2/2016,0.102,,0.57,,0.53,,0.53,,1.25,,1.8,,0.61,,0.92,,2.25,,0.4,,0.31,,1.008,,1.86,,0.79,,2.95,,2.54,,3.022,,4.82,,12.64,,8.76,,3.78,,83.05
26/2/2016,0.107,,0.56,,0.53,,0.55,,1.25,,1.79,,0.62,,0.95,,2.3,,0.395,,0.365,,1.033,,1.88,,0.78,,2.99,,2.62,,3.112,,5.05,,12.98,,9.06,,3.78,,84.45
29/2/2016,0.107,,0.55,,0.51,,0.55,,1.16,,1.74,,0.6,,0.95,,2.28,,0.395,,0.36,,0.992,,1.94,,0.78,,3.11,,2.62,,3.122,,4.94,,12.68,,8.86,,3.73,,82.2
1/3/2016,0.107,,0.55,,0.52,,0.55,,1.16,,1.78,,0.59,,0.98,,2.23,,0.4,,0.4,,1.008,,1.91,,0.76,,3.15,,2.75,,3.202,,4.9,,12.92,,8.85,,3.78,,83.65
2/3/2016,0.108,,0.55,,0.56,,0.55,,1.24,,1.75,,0.6,,0.99,,2.21,,0.4,,0.435,,1.058,,1.96,,0.8,,3.13,,2.8,,3.231,,4.76,,13.92,,9.06,,3.83,,85.25
3/3/2016,0.108,,0.55,,0.54,,0.57,,1.18,,1.77,,0.6,,0.95,,2.24,,0.4,,0.45,,1.074,,2.04,,0.8,,3.17,,2.75,,3.251,,4.78,,13.68,,9.04,,3.83,,85.05
4/3/2016,0.11,,0.56,,0.54,,0.56,,1.26,,1.79,,0.6,,0.99,,2.24,,0.395,,0.45,,1.107,,2.1,,0.86,,3.18,,2.74,,3.351,,4.85,,14.16,,9.1,,3.86,,85.7
7/3/2016,0.119,,0.56,,0.53,,0.58,,1.26,,1.74,,0.6,,1.04,,2.23,,0.4,,0.435,,1.116,,2.18,,0.86,,3.18,,2.68,,3.331,,4.78,,14.16,,9.14,,3.81,,84.65
8/3/2016,0.117,,0.56,,0.54,,0.56,,1.26,,1.74,,0.62,,1.06,,2.31,,0.41,,0.49,,1.074,,2.3,,0.86,,3.16,,2.68,,3.351,,4.78,,14.16,,9.09,,3.77,,84.8
9/3/2016,0.109,,0.56,,0.54,,0.54,,1.26,,1.71,,0.61,,1.09,,2.29,,0.405,,0.495,,1.058,,2.3,,0.86,,3.16,,2.67,,3.341,,4.77,,14.16,,9.07,,3.75,,85.15
10/3/2016,0.109,,0.56,,0.53,,0.53,,1.26,,1.71,,0.6,,1.07,,2.32,,0.395,,0.495,,1.041,,2.3,,0.84,,3.17,,2.68,,3.321,,4.82,,14.16,,9.05,,3.72,,85.05
11/3/2016,0.109,,0.6,,0.53,,0.54,,1.28,,1.7,,0.59,,1.09,,2.32,,0.395,,0.49,,1.058,,2.3,,0.8,,3.2,,2.71,,3.341,,4.84,,14.16,,9.1,,3.76,,85.5
14/3/2016,0.109,,0.56,,0.54,,0.52,,1.28,,1.75,,0.6,,1.09,,2.38,,0.395,,0.495,,1.074,,2.29,,0.83,,3.26,,2.73,,3.371,,4.91,,14.16,,9.34,,3.8,,86.15
15/3/2016,0.109,,0.56,,0.54,,0.53,,1.28,,1.74,,0.59,,1.07,,2.38,,0.4,,0.5,,1.074,,2.26,,0.81,,3.29,,2.7,,3.331,,4.84,,14.16,,9.23,,3.77,,85.5
16/3/2016,0.11,,0.56,,0.54,,0.52,,1.28,,1.73,,0.56,,1.06,,2.34,,0.39,,0.49,,1.074,,2.23,,0.78,,3.27,,2.73,,3.371,,4.93,,14.16,,9.15,,3.73,,86.35
17/3/2016,0.117,,0.54,,0.54,,0.53,,1.26,,1.73,,0.64,,1.08,,2.35,,0.4,,0.485,,1.099,,2.24,,0.78,,3.26,,2.72,,3.401,,4.94,,14.16,,9.98,,3.93,,84.55
18/3/2016,0.121,,0.55,,0.54,,0.53,,1.26,,1.72,,0.69,,1.04,,2.35,,0.43,,0.45,,1.132,,2.39,,0.78,,3.33,,2.73,,3.541,,5,,14.16,,10.08,,3.95,,85.1
21/3/2016,0.122,,0.59,,0.53,,0.52,,1.27,,1.71,,0.64,,1.04,,2.42,,0.425,,0.425,,1.149,,2.31,,0.76,,3.22,,2.71,,3.531,,4.95,,14.16,,9.94,,3.9,,84.4
22/3/2016,0.123,,0.54,,0.53,,0.53,,1.27,,1.72,,0.62,,1.04,,2.3,,0.41,,0.435,,1.182,,2.29,,0.76,,3.09,,2.73,,3.59,,4.95,,14.16,,9.92,,3.94,,83.8
23/3/2016,0.125,,0.53,,0.53,,0.52,,1.31,,1.72,,0.61,,1.02,,2.26,,0.395,,0.475,,1.157,,2.26,,0.77,,3.07,,2.7,,3.491,,4.93,,14.16,,10.02,,3.91,,83.8
24/3/2016,0.106,,0.53,,0.53,,0.51,,1.31,,1.7,,0.58,,1.03,,2.35,,0.405,,0.4,,1.165,,2.34,,0.78,,3.02,,2.73,,3.521,,4.99,,14.16,,10,,3.94,,83.3
25/3/2016,0.106,,0.53,,0.53,,0.51,,1.31,,1.7,,0.58,,1.03,,2.35,,0.405,,0.4,,1.165,,2.34,,0.78,,3.02,,2.73,,3.521,,4.99,,14.16,,10,,3.94,,83.3
28/3/2016,0.106,,0.53,,0.53,,0.51,,1.31,,1.7,,0.58,,1.03,,2.35,,0.405,,0.4,,1.165,,2.34,,0.78,,3.02,,2.73,,3.521,,4.99,,14.16,,10,,3.94,,83.3
29/3/2016,0.106,,0.56,,0.53,,0.52,,1.17,,1.79,,0.55,,1.04,,2.39,,0.395,,0.4,,1.14,,2.32,,0.8,,3.06,,2.71,,3.481,,4.94,,14.16,,9.97,,3.99,,83.95
30/3/2016,0.106,,0.56,,0.53,,0.54,,1.32,,1.74,,0.54,,1.06,,2.71,,0.395,,0.415,,1.149,,2.36,,0.86,,3.04,,2.73,,3.421,,5.02,,14.16,,10.04,,4.05,,84.9
31/3/2016,0.115,,0.53,,0.53,,0.52,,1.22,,1.74,,0.56,,1.04,,2.64,,0.395,,0.4,,1.14,,2.41,,0.86,,2.92,,2.73,,3.531,,5.02,,14.16,,10.24,,4.1,,86.45
1/4/2016,0.115,,0.55,,0.52,,0.495,,1.22,,1.73,,0.54,,1.03,,2.67,,0.39,,0.415,,1.149,,2.43,,0.86,,2.89,,2.7,,3.551,,5.05,,14.16,,10.06,,4.04,,85.65
4/4/2016,0.115,,0.55,,0.52,,0.495,,1.22,,1.73,,0.54,,1.03,,2.67,,0.39,,0.415,,1.149,,2.43,,0.86,,2.89,,2.7,,3.551,,5.05,,14.16,,10.06,,4.04,,85.65
5/4/2016,0.114,,0.55,,0.51,,0.5,,1.18,,1.72,,0.54,,1.01,,2.66,,0.395,,0.415,,1.14,,2.4,,0.86,,2.99,,2.71,,3.511,,5.01,,14.16,,9.94,,4.08,,85
6/4/2016,0.114,,0.56,,0.51,,0.5,,1.25,,1.71,,0.53,,1.01,,2.62,,0.395,,0.415,,1.14,,2.42,,0.82,,3.03,,2.69,,3.481,,5.11,,14.16,,9.95,,4.12,,84.9
7/4/2016,0.116,,0.56,,0.51,,0.5,,1.29,,1.71,,0.53,,1,,2.6,,0.395,,0.415,,1.116,,2.56,,0.88,,3.03,,2.72,,3.561,,5.09,,12.7,,9.86,,4.2,,86.25
8/4/2016,0.117,,0.56,,0.5,,0.495,,1.3,,1.71,,0.53,,1.03,,2.67,,0.38,,0.42,,1.107,,2.61,,0.85,,3.08,,2.72,,3.541,,5.13,,12.04,,9.92,,4.24,,86.35
11/4/2016,0.144,,0.56,,0.5,,0.51,,1.45,,1.72,,0.53,,1.01,,2.67,,0.42,,0.4,,1.099,,2.57,,0.84,,3.08,,2.75,,3.551,,5.16,,12.12,,9.95,,4.16,,85.75
12/4/2016,0.138,,0.53,,0.51,,0.51,,1.42,,1.7,,0.53,,1.01,,2.87,,0.395,,0.44,,1.132,,2.67,,0.88,,3.1,,2.75,,3.59,,5.2,,12.04,,9.85,,4.2,,85.95
13/4/2016,0.127,,0.56,,0.53,,0.5,,1.55,,1.7,,0.53,,1.02,,2.82,,0.395,,0.44,,1.149,,2.59,,0.85,,3.2,,2.81,,3.64,,5.2,,12.08,,9.98,,4.29,,88.45
14/4/2016,0.129,,0.54,,0.53,,0.52,,1.57,,1.71,,0.53,,1.01,,2.79,,0.405,,0.43,,1.149,,2.63,,0.83,,3.19,,2.79,,3.68,,5.19,,12.08,,10.04,,4.27,,89.8
15/4/2016,0.14,,0.54,,0.53,,0.52,,1.5,,1.79,,0.58,,1.01,,2.82,,0.39,,0.44,,1.132,,2.54,,0.83,,3.19,,2.79,,3.72,,5.18,,12.5,,10,,4.26,,89.85
18/4/2016,0.14,,0.56,,0.52,,0.51,,1.5,,1.78,,0.59,,1,,2.74,,0.395,,0.425,,1.116,,2.58,,0.78,,3.22,,2.79,,3.75,,5.22,,12.3,,9.93,,4.23,,90
19/4/2016,0.145,,0.62,,0.52,,0.52,,1.5,,1.78,,0.58,,1,,2.7,,0.4,,0.43,,1.14,,2.58,,0.78,,3.14,,2.79,,3.75,,5.32,,12.14,,9.74,,4.17,,89.55
20/4/2016,0.149,,0.58,,0.53,,0.53,,1.5,,1.74,,0.55,,0.99,,2.61,,0.395,,0.415,,1.116,,2.49,,0.73,,3.19,,2.79,,3.69,,5.22,,12.12,,9.45,,4.04,,88.7
21/4/2016,0.135,,0.58,,0.54,,0.55,,1.59,,1.75,,0.56,,1.01,,2.56,,0.41,,0.4,,1.132,,2.53,,0.73,,3.17,,2.78,,3.68,,5.25,,12.2,,9.55,,4.07,,91.9
22/4/2016,0.138,,0.58,,0.53,,0.54,,1.55,,1.8,,0.56,,1,,2.54,,0.39,,0.395,,1.132,,2.49,,0.74,,3.21,,2.78,,3.71,,5.23,,12.1,,9.41,,3.93,,91.3
25/4/2016,0.138,,0.58,,0.52,,0.55,,1.58,,1.8,,0.58,,1,,2.65,,0.405,,0.395,,1.132,,2.44,,0.75,,3.24,,2.79,,3.68,,5.28,,12.28,,9.29,,3.84,,90.5
26/4/2016,0.158,,0.58,,0.5,,0.54,,1.48,,1.76,,0.58,,1,,2.63,,0.375,,0.39,,1.132,,2.43,,0.75,,3.26,,2.78,,3.66,,5.36,,12.32,,9.36,,3.86,,91.05
27/4/2016,0.159,,0.58,,0.5,,0.53,,1.55,,1.79,,0.58,,0.99,,2.6,,0.38,,0.385,,1.124,,2.56,,0.75,,3.23,,2.76,,3.69,,5.3,,12.24,,9.38,,3.82,,91.6
28/4/2016,0.162,,0.59,,0.495,,0.54,,1.55,,1.76,,0.56,,1,,2.6,,0.38,,0.38,,1.124,,2.53,,0.75,,3.23,,2.74,,3.73,,5.31,,12.2,,9.24,,3.85,,91.45
29/4/2016,0.185,,0.62,,0.51,,0.57,,1.55,,1.76,,0.55,,0.99,,2.64,,0.38,,0.41,,1.124,,2.55,,0.75,,3.23,,2.72,,3.66,,5.26,,12.12,,9.16,,3.86,,88.95
2/5/2016,0.185,,0.62,,0.51,,0.57,,1.55,,1.76,,0.55,,0.99,,2.64,,0.38,,0.41,,1.124,,2.55,,0.75,,3.23,,2.72,,3.66,,5.26,,12.12,,9.16,,3.86,,88.95
3/5/2016,0.15,,0.6,,0.5,,0.56,,1.54,,1.82,,0.54,,1,,2.7,,0.385,,0.43,,1.124,,2.68,,0.72,,3.23,,2.7,,3.66,,5.29,,12.08,,9.07,,3.78,,87.9
4/5/2016,0.145,,0.58,,0.5,,0.56,,1.54,,1.76,,0.52,,0.98,,2.77,,0.38,,0.425,,1.116,,2.84,,0.72,,3.19,,2.71,,3.74,,5.28,,11.92,,9.07,,3.78,,88.05
5/5/2016,0.159,,0.56,,0.495,,0.56,,1.54,,1.7,,0.55,,0.98,,2.69,,0.37,,0.435,,1.124,,2.75,,0.73,,3.13,,2.75,,3.69,,5.18,,11.72,,9.02,,3.75,,87.9
6/5/2016,0.148,,0.55,,0.5,,0.55,,1.48,,1.74,,0.54,,0.98,,2.69,,0.36,,0.435,,1.091,,2.67,,0.73,,3.21,,2.75,,3.551,,5.26,,10.44,,8.78,,3.69,,85.85
9/5/2016,0.147,,0.56,,0.51,,0.53,,1.48,,1.73,,0.53,,0.99,,2.61,,0.36,,0.415,,1.107,,2.73,,0.73,,3.23,,2.77,,3.431,,5.12,,10.2,,8.81,,3.7,,85.6
10/5/2016,0.147,,0.56,,0.5,,0.51,,1.4,,1.73,,0.52,,0.97,,2.67,,0.36,,0.42,,1.132,,2.67,,0.72,,3.18,,2.78,,3.431,,5.14,,10.36,,8.84,,3.73,,87
11/5/2016,0.145,,0.55,,0.495,,0.52,,1.41,,1.74,,0.52,,0.99,,2.66,,0.355,,0.425,,1.14,,2.66,,0.72,,3.23,,2.8,,3.541,,5.11,,10.28,,8.82,,3.75,,86
12/5/2016,0.144,,0.55,,0.5,,0.51,,1.48,,1.74,,0.38,,0.98,,2.68,,0.355,,0.42,,1.132,,2.66,,0.69,,3.17,,2.8,,3.461,,5.09,,10.28,,8.84,,3.77,,85.7
13/5/2016,0.144,,0.54,,0.485,,0.51,,1.48,,1.74,,0.41,,0.97,,2.66,,0.335,,0.435,,1.099,,2.6,,0.68,,3.12,,2.74,,3.491,,5.02,,10.06,,8.88,,3.72,,83.95
16/5/2016,0.143,,0.54,,0.485,,0.51,,1.52,,1.74,,0.4,,0.97,,2.66,,0.335,,0.415,,1.083,,2.59,,0.67,,3.08,,2.56,,3.421,,4.98,,10.22,,8.9,,3.72,,85.3
17/5/2016,0.142,,0.55,,0.5,,0.51,,1.51,,1.74,,0.39,,0.97,,2.72,,0.35,,0.43,,1.107,,2.66,,0.75,,3.12,,2.5,,3.571,,5.06,,10.12,,8.71,,3.76,,85.7
18/5/2016,0.141,,0.55,,0.49,,0.5,,1.44,,1.74,,0.38,,0.95,,2.64,,0.35,,0.435,,1.107,,2.65,,0.75,,3,,2.54,,3.62,,5.1,,9.97,,8.52,,3.68,,84
19/5/2016,0.138,,0.55,,0.485,,0.52,,1.51,,1.74,,0.37,,0.95,,2.73,,0.35,,0.43,,1.116,,2.58,,0.71,,3.02,,2.5,,3.581,,5.04,,9.9,,8.36,,3.67,,83.4
20/5/2016,0.132,,0.55,,0.49,,0.51,,1.4,,1.74,,0.37,,0.97,,2.75,,0.34,,0.425,,1.116,,2.67,,0.71,,3.05,,2.52,,3.561,,5.04,,10.02,,8.48,,3.69,,84.4
23/5/2016,0.108,,0.55,,0.49,,0.5,,1.47,,1.72,,0.39,,0.95,,2.75,,0.34,,0.43,,1.116,,2.68,,0.71,,3.09,,2.55,,3.59,,5.02,,9.91,,8.44,,3.69,,84.85
24/5/2016,0.11,,0.55,,0.49,,0.51,,1.47,,1.72,,0.39,,0.96,,2.72,,0.33,,0.42,,1.107,,2.65,,0.71,,3.04,,2.59,,3.361,,4.95,,9.55,,8.21,,3.61,,84.1
25/5/2016,0.109,,0.54,,0.495,,0.51,,1.47,,1.7,,0.43,,0.97,,2.77,,0.33,,0.43,,1.116,,2.71,,0.71,,3.09,,2.64,,3.471,,5.06,,9.76,,8.39,,3.71,,87.2
26/5/2016,0.108,,0.52,,0.49,,0.5,,1.42,,1.7,,0.41,,1,,2.78,,0.33,,0.42,,1.124,,2.72,,0.7,,3.11,,2.62,,3.401,,5.03,,9.98,,8.4,,3.69,,86.95
27/5/2016,0.11,,0.54,,0.49,,0.52,,1.48,,1.74,,0.41,,1,,2.83,,0.32,,0.425,,1.157,,2.71,,0.82,,3.12,,2.59,,3.561,,5.03,,9.92,,8.26,,3.74,,87.15
30/5/2016,0.112,,0.51,,0.5,,0.51,,1.47,,1.73,,0.4,,0.99,,2.8,,0.345,,0.425,,1.157,,2.8,,0.73,,3.07,,2.59,,3.531,,5.05,,10.04,,8.43,,3.68,,88
31/5/2016,0.109,,0.5,,0.53,,0.51,,1.49,,1.68,,0.4,,0.98,,2.77,,0.345,,0.43,,1.145,,2.77,,0.73,,3.13,,2.57,,3.64,,5.07,,10.2,,8.39,,3.62,,88.6
1/6/2016,0.109,,0.5,,0.52,,0.51,,1.49,,1.7,,0.4,,0.98,,2.77,,0.345,,0.42,,1.118,,2.8,,0.74,,3.14,,2.55,,3.64,,5.12,,10.1,,8.63,,3.69,,90.4
2/6/2016,0.109,,0.5,,0.53,,0.5,,1.48,,1.7,,0.41,,0.96,,2.82,,0.34,,0.415,,1.118,,2.77,,0.74,,3.17,,2.55,,3.7,,5.11,,10.12,,8.55,,3.62,,89.25
3/6/2016,0.109,,0.55,,0.52,,0.51,,1.49,,1.69,,0.41,,0.97,,2.81,,0.335,,0.41,,1.109,,2.81,,0.75,,3.15,,2.55,,3.72,,5.1,,10.14,,8.55,,3.62,,88.1
6/6/2016,0.108,,0.55,,0.52,,0.5,,1.53,,1.69,,0.4,,0.97,,2.78,,0.335,,0.39,,1.136,,2.82,,0.74,,3.11,,2.53,,3.7,,5.24,,9.9,,8.44,,3.6,,88.15
7/6/2016,0.108,,0.54,,0.53,,0.5,,1.52,,1.69,,0.4,,0.97,,2.77,,0.335,,0.385,,1.136,,2.82,,0.74,,3.14,,2.56,,3.8,,5.22,,9.79,,8.69,,3.67,,91.1
8/6/2016,0.11,,0.54,,0.53,,0.5,,1.45,,1.7,,0.4,,0.96,,2.8,,0.335,,0.39,,1.145,,2.81,,0.76,,3.15,,2.56,,3.83,,5.2,,10.22,,8.71,,3.67,,90.35
9/6/2016,0.11,,0.54,,0.53,,0.5,,1.45,,1.7,,0.4,,0.96,,2.8,,0.335,,0.39,,1.145,,2.81,,0.76,,3.15,,2.56,,3.83,,5.2,,10.22,,8.71,,3.67,,90.35
10/6/2016,0.105,,0.54,,0.52,,0.5,,1.41,,1.73,,0.39,,0.95,,2.8,,0.335,,0.395,,1.127,,2.81,,0.75,,3.17,,2.6,,3.75,,5.13,,10.04,,8.61,,3.54,,89.05
13/6/2016,0.106,,0.54,,0.51,,0.495,,1.4,,1.72,,0.38,,0.93,,2.67,,0.32,,0.38,,1.073,,2.69,,0.75,,3.02,,2.54,,3.67,,5.1,,9.64,,8.25,,3.42,,87.3
14/6/2016,0.108,,0.54,,0.51,,0.5,,1.46,,1.7,,0.38,,0.93,,2.62,,0.32,,0.41,,1.073,,2.69,,0.75,,2.98,,2.56,,3.7,,5.03,,9.47,,8.19,,3.41,,86.8
15/6/2016,0.105,,0.54,,0.52,,0.5,,1.35,,1.73,,0.38,,0.93,,2.66,,0.325,,0.4,,1.064,,2.71,,0.75,,2.98,,2.58,,3.8,,5.04,,9.65,,8.05,,3.38,,86.3
16/6/2016,0.106,,0.5,,0.5,,0.54,,1.35,,1.72,,0.38,,0.93,,2.57,,0.325,,0.39,,1.064,,2.75,,0.75,,2.91,,2.57,,3.76,,4.98,,9.47,,7.8,,3.31,,84.5
17/6/2016,0.106,,0.5,,0.51,,0.59,,1.33,,1.73,,0.37,,0.91,,2.6,,0.32,,0.39,,1.055,,2.75,,0.73,,2.95,,2.5,,3.84,,4.96,,9.73,,7.92,,3.36,,84.9
20/6/2016,0.106,,0.51,,0.52,,0.57,,1.33,,1.76,,0.38,,0.91,,2.61,,0.32,,0.38,,1.064,,2.74,,0.72,,2.95,,2.55,,3.84,,4.99,,9.85,,8.11,,3.38,,85.4
21/6/2016,0.1,,0.51,,0.52,,0.58,,1.33,,1.82,,0.385,,0.93,,2.56,,0.32,,0.38,,1.055,,2.73,,0.73,,2.93,,2.56,,3.93,,4.96,,9.81,,8.17,,3.46,,86.55
22/6/2016,0.095,,0.51,,0.53,,0.58,,1.35,,1.82,,0.365,,0.93,,2.58,,0.305,,0.38,,1.073,,2.75,,0.7,,2.94,,2.65,,4.049,,4.96,,10.06,,8.21,,3.49,,86.65
23/6/2016,0.097,,0.51,,0.5,,0.57,,1.39,,1.82,,0.335,,0.92,,2.55,,0.29,,0.42,,1.055,,2.75,,0.69,,2.98,,2.67,,3.989,,4.99,,10.14,,8.21,,3.51,,86.95
24/6/2016,0.095,,0.51,,0.49,,0.53,,1.32,,1.76,,0.305,,0.91,,2.44,,0.285,,0.38,,1,,2.7,,0.68,,2.91,,2.58,,3.86,,4.95,,9.83,,7.89,,3.36,,83.75
27/6/2016,0.096,,0.51,,0.495,,0.52,,1.37,,1.77,,0.305,,0.89,,2.47,,0.285,,0.39,,1.018,,2.72,,0.71,,2.9,,2.6,,3.91,,5.07,,9.8,,7.93,,3.36,,85.5
28/6/2016,0.097,,0.51,,0.495,,0.52,,1.37,,1.77,,0.295,,0.89,,2.46,,0.28,,0.385,,1.036,,2.74,,0.73,,2.86,,2.57,,3.91,,5.12,,9.69,,7.77,,3.34,,85.5
29/6/2016,0.097,,0.51,,0.49,,0.52,,1.37,,1.78,,0.31,,0.93,,2.5,,0.3,,0.385,,1.018,,2.71,,0.72,,2.85,,2.58,,3.959,,5.15,,9.62,,7.82,,3.41,,87.7
30/6/2016,0.095,,0.51,,0.5,,0.52,,1.38,,1.78,,0.31,,0.93,,2.58,,0.285,,0.385,,1.027,,2.73,,0.73,,2.92,,2.62,,4.029,,5.2,,9.78,,8.02,,3.46,,88.65
1/7/2016,0.095,,0.51,,0.5,,0.52,,1.38,,1.78,,0.31,,0.93,,2.58,,0.285,,0.385,,1.027,,2.73,,0.73,,2.92,,2.62,,4.029,,5.2,,9.78,,8.02,,3.46,,88.65
4/7/2016,0.102,,0.51,,0.5,,0.51,,1.42,,1.78,,0.315,,0.93,,2.64,,0.285,,0.39,,1.027,,2.76,,0.79,,2.98,,2.61,,3.91,,5.28,,9.62,,8.11,,3.54,,89.95
5/7/2016,0.102,,0.5,,0.49,,0.5,,1.39,,1.77,,0.305,,0.95,,2.74,,0.28,,0.385,,1.027,,2.76,,0.76,,2.95,,2.59,,3.82,,5.22,,9.55,,8.01,,3.53,,88.6
6/7/2016,0.102,,0.53,,0.49,,0.5,,1.44,,1.77,,0.345,,0.94,,2.67,,0.27,,0.385,,1.027,,2.74,,0.76,,2.91,,2.59,,3.82,,5.23,,9.45,,7.87,,3.44,,86.75
7/7/2016,0.102,,0.51,,0.49,,0.51,,1.38,,1.77,,0.335,,0.95,,2.67,,0.28,,0.385,,1.036,,2.74,,0.79,,2.96,,2.6,,3.9,,5.35,,9.51,,8.12,,3.57,,88.45
8/7/2016,0.102,,0.53,,0.485,,0.5,,1.41,,1.77,,0.325,,0.95,,2.66,,0.28,,0.395,,1.018,,2.77,,0.78,,2.96,,2.59,,3.87,,5.44,,9.68,,7.98,,3.5,,87.45
11/7/2016,0.095,,0.5,,0.485,,0.5,,1.39,,1.77,,0.32,,0.96,,2.69,,0.27,,0.38,,1.036,,2.72,,0.89,,2.96,,2.65,,3.99,,5.44,,9.78,,7.88,,3.59,,88.7
12/7/2016,0.096,,0.5,,0.485,,0.52,,1.35,,1.76,,0.315,,0.99,,2.72,,0.27,,0.39,,1.027,,2.69,,0.85,,2.99,,2.72,,3.98,,5.57,,9.95,,7.96,,3.62,,91.1
13/7/2016,0.095,,0.5,,0.485,,0.52,,1.32,,1.72,,0.305,,0.97,,2.8,,0.275,,0.395,,1,,2.72,,0.83,,2.97,,2.73,,4.02,,5.53,,10.1,,7.97,,3.63,,91.3
14/7/2016,0.095,,0.54,,0.485,,0.52,,1.4,,1.79,,0.305,,1.02,,2.8,,0.29,,0.38,,1.018,,2.72,,0.83,,3,,2.77,,4.08,,5.69,,10.2,,8.1,,3.69,,92.5
15/7/2016,0.101,,0.53,,0.485,,0.51,,1.39,,1.72,,0.305,,0.99,,2.77,,0.295,,0.385,,1.018,,2.69,,0.83,,3.01,,2.87,,4.09,,5.63,,10.26,,8.11,,3.64,,93.2
18/7/2016,0.101,,0.53,,0.485,,0.51,,1.33,,1.75,,0.315,,0.99,,2.74,,0.325,,0.385,,1.027,,2.68,,0.85,,3.04,,2.87,,4.09,,5.6,,10.4,,8.09,,3.64,,93.8
