"StockPrice.Date","StockPrice...j."
"2/5/2013",3.313
"3/5/2013",3.313
"6/5/2013",3.279
"7/5/2013",3.245
"8/5/2013",3.279
"9/5/2013",3.313
"10/5/2013",3.245
"13/5/2013",3.313
"14/5/2013",3.245
"15/5/2013",3.448
"16/5/2013",3.719
"17/5/2013",3.719
"20/5/2013",3.448
"21/5/2013",3.448
"22/5/2013",3.448
"23/5/2013",3.448
"24/5/2013",3.922
"27/5/2013",3.989
"28/5/2013",4.462
"29/5/2013",4.327
"30/5/2013",4.53
"31/5/2013",4.395
"3/6/2013",4.462
"4/6/2013",4.53
"5/6/2013",4.327
"6/6/2013",3.989
"7/6/2013",4.124
"10/6/2013",4.26
"11/6/2013",4.057
"12/6/2013",4.057
"13/6/2013",3.719
"14/6/2013",3.854
"17/6/2013",3.786
"18/6/2013",3.786
"19/6/2013",3.516
"20/6/2013",3.347
"21/6/2013",3.11
"24/6/2013",2.772
"25/6/2013",2.671
"26/6/2013",2.84
"27/6/2013",2.671
"28/6/2013",2.705
"1/7/2013",2.705
"2/7/2013",2.806
"3/7/2013",2.738
"4/7/2013",2.738
"5/7/2013",2.705
"8/7/2013",2.705
"9/7/2013",2.738
"10/7/2013",2.772
"11/7/2013",2.705
"12/7/2013",2.637
"15/7/2013",2.671
"16/7/2013",2.637
"17/7/2013",2.637
"18/7/2013",2.637
"19/7/2013",2.637
"22/7/2013",2.806
"23/7/2013",3.178
"24/7/2013",3.279
"25/7/2013",3.178
"26/7/2013",3.144
"29/7/2013",3.043
"30/7/2013",3.144
"31/7/2013",3.212
"1/8/2013",3.245
"2/8/2013",3.245
"5/8/2013",3.245
"6/8/2013",3.178
"7/8/2013",3.178
"8/8/2013",3.076
"9/8/2013",3.144
"12/8/2013",3.178
"13/8/2013",3.245
"14/8/2013",3.245
"15/8/2013",3.144
"16/8/2013",3.11
"19/8/2013",3.11
"20/8/2013",3.11
"21/8/2013",2.975
"22/8/2013",2.907
"23/8/2013",2.907
"26/8/2013",3.043
"27/8/2013",3.043
"28/8/2013",2.941
"29/8/2013",3.009
"30/8/2013",2.975
"2/9/2013",3.313
"3/9/2013",3.448
"4/9/2013",3.719
"5/9/2013",3.651
"6/9/2013",3.719
"9/9/2013",3.651
"10/9/2013",3.719
"11/9/2013",3.347
"12/9/2013",3.516
"13/9/2013",3.313
"16/9/2013",3.381
"17/9/2013",3.178
"18/9/2013",3.178
"19/9/2013",3.212
"20/9/2013",3.212
"23/9/2013",3.178
"24/9/2013",3.144
"25/9/2013",3.516
"26/9/2013",3.347
"27/9/2013",3.313
"30/9/2013",3.381
"1/10/2013",3.381
"2/10/2013",3.245
"3/10/2013",3.347
"4/10/2013",3.245
"7/10/2013",3.144
"8/10/2013",3.178
"9/10/2013",3.076
"10/10/2013",3.043
"11/10/2013",2.975
"14/10/2013",2.975
"15/10/2013",2.975
"16/10/2013",2.907
"17/10/2013",2.941
"18/10/2013",2.84
"21/10/2013",2.806
"22/10/2013",2.975
"23/10/2013",2.874
"24/10/2013",2.84
"25/10/2013",2.806
"28/10/2013",2.738
"29/10/2013",2.705
"30/10/2013",2.772
"31/10/2013",2.705
"1/11/2013",2.637
"4/11/2013",2.671
"5/11/2013",2.637
"6/11/2013",2.637
"7/11/2013",2.738
"8/11/2013",2.637
"11/11/2013",2.705
"12/11/2013",2.671
"13/11/2013",2.671
"14/11/2013",2.603
"15/11/2013",2.536
"18/11/2013",2.637
"19/11/2013",2.603
"20/11/2013",2.569
"21/11/2013",2.569
"22/11/2013",2.603
"25/11/2013",2.569
"26/11/2013",2.569
"27/11/2013",2.569
"28/11/2013",2.502
"29/11/2013",2.502
"2/12/2013",2.536
"3/12/2013",2.434
"4/12/2013",2.502
"5/12/2013",2.434
"6/12/2013",2.434
"9/12/2013",2.502
"10/12/2013",2.468
"11/12/2013",2.434
"12/12/2013",2.4
"13/12/2013",2.4
"16/12/2013",2.265
"17/12/2013",2.366
"18/12/2013",2.062
"19/12/2013",2.096
"20/12/2013",2.062
"23/12/2013",2.096
"24/12/2013",2.13
"25/12/2013",2.13
"26/12/2013",2.13
"27/12/2013",2.333
"30/12/2013",2.164
"31/12/2013",2.265
"1/1/2014",2.265
"2/1/2014",2.197
"3/1/2014",2.096
"6/1/2014",2.028
"7/1/2014",1.995
"8/1/2014",1.961
"9/1/2014",1.893
"10/1/2014",1.927
"13/1/2014",1.859
"14/1/2014",2.164
"15/1/2014",2.028
"16/1/2014",1.961
"17/1/2014",1.893
"20/1/2014",1.961
"21/1/2014",1.927
"22/1/2014",1.961
"23/1/2014",1.961
"24/1/2014",1.927
"27/1/2014",1.826
"28/1/2014",1.859
"29/1/2014",1.859
"30/1/2014",2.028
"31/1/2014",2.028
"3/2/2014",2.028
"4/2/2014",1.927
"5/2/2014",2.13
"6/2/2014",2.13
"7/2/2014",2.062
"10/2/2014",2.096
"11/2/2014",2.028
"12/2/2014",1.995
"13/2/2014",1.995
"14/2/2014",2.096
"17/2/2014",2.028
"18/2/2014",1.995
"19/2/2014",1.927
"20/2/2014",1.893
"21/2/2014",1.893
"24/2/2014",1.859
"25/2/2014",1.826
"26/2/2014",1.792
"27/2/2014",1.758
"28/2/2014",1.69
"3/3/2014",1.758
"4/3/2014",1.792
"5/3/2014",1.792
"6/3/2014",1.792
"7/3/2014",1.995
"10/3/2014",1.927
"11/3/2014",1.859
"12/3/2014",1.792
"13/3/2014",1.758
"14/3/2014",1.961
"17/3/2014",1.826
"18/3/2014",1.927
"19/3/2014",1.826
"20/3/2014",1.826
"21/3/2014",1.859
"24/3/2014",1.758
"25/3/2014",1.758
"26/3/2014",1.67
"27/3/2014",1.65
"28/3/2014",1.663
"31/3/2014",1.542
"1/4/2014",1.487
"2/4/2014",1.508
"3/4/2014",1.542
"4/4/2014",1.535
"7/4/2014",1.535
"8/4/2014",1.535
"9/4/2014",1.535
"10/4/2014",1.109
"11/4/2014",1.055
"14/4/2014",0.96
"15/4/2014",0.926
"16/4/2014",0.94
"17/4/2014",0.926
"18/4/2014",0.926
"21/4/2014",0.926
"22/4/2014",0.913
"23/4/2014",0.933
"24/4/2014",0.987
"25/4/2014",0.967
"28/4/2014",0.947
"29/4/2014",0.926
"30/4/2014",0.947
"1/5/2014",0.947
"2/5/2014",0.899
"5/5/2014",0.906
"6/5/2014",0.906
"7/5/2014",0.845
"8/5/2014",0.845
"9/5/2014",0.832
"12/5/2014",0.845
"13/5/2014",0.845
"14/5/2014",0.852
"15/5/2014",0.845
"16/5/2014",0.899
"19/5/2014",0.852
"20/5/2014",0.865
"21/5/2014",0.865
"22/5/2014",0.886
"23/5/2014",0.879
"26/5/2014",1.528
"27/5/2014",1.44
"28/5/2014",1.305
"29/5/2014",1.332
"30/5/2014",1.548
"2/6/2014",1.548
"3/6/2014",1.474
"4/6/2014",1.602
"5/6/2014",1.515
"6/6/2014",1.481
"9/6/2014",1.42
"10/6/2014",1.44
"11/6/2014",1.42
"12/6/2014",1.339
"13/6/2014",1.339
"16/6/2014",1.251
"17/6/2014",1.143
"18/6/2014",1.217
"19/6/2014",1.183
"20/6/2014",1.197
"23/6/2014",1.204
"24/6/2014",1.21
"25/6/2014",1.176
"26/6/2014",1.258
"27/6/2014",1.224
"30/6/2014",1.197
"1/7/2014",1.197
"2/7/2014",1.183
"3/7/2014",1.19
"4/7/2014",1.43
"7/7/2014",1.4
"8/7/2014",1.36
"9/7/2014",1.32
"10/7/2014",1.3
"11/7/2014",1.39
"14/7/2014",1.31
"15/7/2014",1.26
"16/7/2014",1.2
"17/7/2014",1.18
"18/7/2014",1.23
"21/7/2014",1.19
"22/7/2014",1.19
"23/7/2014",1.25
"24/7/2014",1.22
"25/7/2014",1.23
"28/7/2014",1.21
"29/7/2014",1.23
"30/7/2014",1.19
"31/7/2014",1.37
"1/8/2014",1.26
"4/8/2014",1.21
"5/8/2014",1.27
"6/8/2014",1.24
"7/8/2014",1.22
"8/8/2014",1.23
"11/8/2014",1.22
"12/8/2014",1.21
"13/8/2014",1.27
"14/8/2014",1.26
"15/8/2014",1.24
"18/8/2014",1.22
"19/8/2014",1.22
"20/8/2014",1.22
"21/8/2014",1.2
"22/8/2014",1.19
"25/8/2014",1.19
"26/8/2014",1.19
"27/8/2014",1.15
"28/8/2014",1.17
"29/8/2014",1.17
"1/9/2014",1.19
"2/9/2014",1.18
"3/9/2014",1.17
"4/9/2014",1.17
"5/9/2014",1.17
"8/9/2014",1.2
"9/9/2014",1.2
"10/9/2014",1.2
"11/9/2014",2.4
"12/9/2014",2.75
"15/9/2014",2.9
"16/9/2014",2.8
"17/9/2014",3.15
"18/9/2014",2.95
"19/9/2014",2.9
"22/9/2014",3.05
"23/9/2014",3
"24/9/2014",4.55
"25/9/2014",4.15
"26/9/2014",4.3
"29/9/2014",3.95
"30/9/2014",4.2
"1/10/2014",4.2
"2/10/2014",4.2
"3/10/2014",4.3
"6/10/2014",4.95
"7/10/2014",4.85
"8/10/2014",5.2
"9/10/2014",5
"10/10/2014",4.8
"13/10/2014",4.75
"14/10/2014",4.3
"15/10/2014",4.4
"16/10/2014",4.45
"17/10/2014",4.25
"20/10/2014",3.85
"21/10/2014",4.2
"22/10/2014",4.15
"23/10/2014",4
"24/10/2014",3.85
"27/10/2014",3.75
"28/10/2014",4.1
"29/10/2014",3.95
"30/10/2014",4.05
"31/10/2014",4.2
"3/11/2014",4.25
"4/11/2014",4.25
"5/11/2014",4.05
"6/11/2014",4.1
"7/11/2014",4
"10/11/2014",4
"11/11/2014",3.85
"12/11/2014",4.15
"13/11/2014",4.1
"14/11/2014",4
"17/11/2014",4.05
"18/11/2014",4.2
"19/11/2014",4.2
"20/11/2014",4
"21/11/2014",3.95
"24/11/2014",3.85
"25/11/2014",3.85
"26/11/2014",3.95
"27/11/2014",3.95
"28/11/2014",3.9
"1/12/2014",3.9
"2/12/2014",3.9
"3/12/2014",3.95
"4/12/2014",3.65
"5/12/2014",3.3
"8/12/2014",3
"9/12/2014",2.4
"10/12/2014",2.85
"11/12/2014",2.9
"12/12/2014",3.45
"15/12/2014",3.4
"16/12/2014",3.1
"17/12/2014",2.95
"18/12/2014",2.8
"19/12/2014",2.85
"22/12/2014",2.85
"23/12/2014",2.8
"24/12/2014",2.8
"25/12/2014",2.8
"26/12/2014",2.8
"29/12/2014",2.65
"30/12/2014",2.5
"31/12/2014",2.6
"1/1/2015",2.6
"2/1/2015",2.48
"5/1/2015",2.43
"6/1/2015",2.55
"7/1/2015",2.5
"8/1/2015",2.6
"9/1/2015",2.9
"12/1/2015",3
"13/1/2015",2.9
"14/1/2015",2.7
"15/1/2015",2.65
"16/1/2015",2.7
"19/1/2015",2.7
"20/1/2015",2.95
"21/1/2015",2.8
